"";"gradyear";"gender";"age";"friends";"basketball";"football";"soccer";"softball";"volleyball";"swimming";"cheerleading";"baseball";"tennis";"sports";"cute";"sex";"sexy";"hot";"kissed";"dance";"band";"marching";"music";"rock";"god";"church";"jesus";"bible";"hair";"dress";"blonde";"mall";"shopping";"clothes";"hollister";"abercrombie";"die";"death";"drunk";"drugs"
"156";2009;"F";"15.797";57;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0
"157";2006;"F";"18.623";61;6;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"158";2006;"F";"19.181";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"159";2008;"F";"16.758";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"160";2008;"F";"16.906";18;0;2;0;0;4;0;1;0;0;3;1;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0
"161";2006;"M";"";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0
"162";2007;"M";"17.862";22;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";2009;"F";"";23;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"164";2008;NA;"";84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"165";2008;"F";"";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;1;0;0;0;0;0;0
"166";2007;"F";"18.442";64;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"167";2007;"F";"";7;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0
"168";2007;"F";"17.514";35;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0
"169";2007;"M";"17.895";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"170";2006;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0
"171";2008;NA;"";7;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"172";2008;"F";"16.695";77;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0
"173";2009;"M";"15.726";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"174";2006;"M";"";0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"175";2007;"F";"19.447";1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;1;0;3;6;2;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0
"176";2007;"F";"17.859";144;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;4;0;0;0;0;0;1;4;0;1;2;0;1;0;0;1;0;0
"177";2008;"F";"16.542";153;0;0;0;0;0;0;0;1;0;0;1;0;2;2;0;3;0;0;3;1;0;0;2;0;2;0;2;5;2;1;0;0;2;0;0;0
"178";2009;"F";"15.77";4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"179";2006;"F";"18.163";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
"180";2008;"M";"17.098";20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"181";2009;"M";"15.036";22;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";2007;"F";"17.73";75;1;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"183";2009;"F";"15.849";81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"184";2006;"F";"19.091";26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"185";2008;"F";"16.731";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"186";2009;"F";"16.008";32;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"187";2006;"F";"18.658";20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"188";2009;"F";"15.452";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"189";2006;"M";"18.694";63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"190";2007;"F";"17.437";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"191";2006;"M";"18.22";51;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"192";2009;"F";"16.408";62;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"193";2008;"F";"17.194";4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"194";2007;NA;"17.714";51;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"195";2009;"F";"15.83";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"196";2007;"M";"";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"197";2006;"F";"18.297";5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;5;3;0;1;1;1;0;0;0;0;0;0
"198";2008;"F";"";2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0
"199";2006;"F";"";27;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;2;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0
"200";2007;"F";"17.949";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"201";2009;"F";"15.214";39;0;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"202";2006;"M";"19.343";68;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"203";2008;"F";"16.23";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"204";2008;NA;"";9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0
"205";2007;"F";"17.84";34;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
"206";2007;"M";"17.027";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";2008;"M";"17.213";13;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"208";2008;"M";"16.339";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
"209";2009;"F";"15.57";27;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
"210";2006;"F";"18.283";16;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0
"211";2006;"M";"19.028";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"212";2009;"M";"";13;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"213";2006;"F";"18.502";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"214";2006;"F";"18.125";50;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
"215";2009;"F";"16.107";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
"216";2008;"F";"16.783";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
"217";2008;"F";"16.537";75;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"218";2007;"F";"17.744";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"219";2009;"F";"15.28";41;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"220";2009;"F";"";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";2009;"M";"16.26";0;1;0;0;0;0;0;0;0;0;4;0;0;1;0;1;1;1;0;0;0;1;7;0;0;5;0;2;0;0;2;0;0;0;0;0;0
"222";2009;"F";"16.151";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"223";2006;"F";"18.078";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"224";2009;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";2006;"F";"18.888";16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"226";2009;"F";"16.164";42;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"227";2008;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"228";2007;"F";"17.832";18;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
"229";2007;"F";"17.558";49;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"230";2008;"M";"17.073";49;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"231";2008;"F";"16.419";79;3;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";2007;"F";"18.053";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";2007;NA;"";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
"234";2008;"F";"16.296";0;0;4;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;0;0;1;4;3;0;0;0;0;3;0
"235";2009;"F";"15.844";17;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"236";2008;NA;"16.52";59;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";2008;"F";"18.059";52;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"238";2007;"M";"17.651";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"239";2008;"F";"16.827";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"240";2008;"F";"";41;0;0;0;0;2;0;0;0;0;0;1;8;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";2006;"F";"18.932";43;1;2;0;1;0;0;0;3;0;1;1;3;2;0;2;0;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1
"242";2007;NA;"17.936";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"243";2008;"F";"18.22";67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"244";2007;"M";"18.19";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"245";2007;"F";"17.78";11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
"246";2006;"F";"18.524";10;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"247";2009;"F";"15.368";5;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"248";2006;"F";"18.891";28;1;3;1;1;1;1;2;2;1;2;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"249";2006;"F";"18.924";19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"250";2007;"F";"17.766";14;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
"251";2007;"M";"17.758";20;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"252";2008;NA;"";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"253";2007;"F";"18.16";30;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0
"254";2009;"F";"106.13";15;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"255";2006;"F";"19.094";25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"256";2007;"F";"17.035";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"257";2006;"M";"18.79";17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"258";2007;"F";"18.064";35;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"259";2009;"F";"18.105";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"260";2006;"F";"";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"261";2009;"F";"15.461";14;1;0;0;1;3;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;1;3;0;0;1;1;0;1;0;0;0;0;1;0;0;0
"262";2006;"F";"18.809";7;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;1;1;2;0;0;0
"263";2009;"M";"15.967";0;3;3;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;3;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;1;0
"264";2009;"F";"15.546";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;1;1;2;0;0;1;0;0;2;0;0;0;0;0;0;0
"265";2009;"M";"105.971";47;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
"266";2007;"M";"17.057";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;5;3;1;1;0;0;0;0;0
"267";2007;"F";"17.569";27;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;3;1;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0
"268";2006;"M";"18.593";64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"269";2007;"F";"17.895";39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"270";2006;"F";"18.13";16;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"271";2007;"F";"17.996";58;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"272";2008;"M";"17.051";2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"273";2007;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"274";2007;"M";"18.565";44;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"275";2006;"F";"18.689";60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"276";2009;"M";"15.269";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"277";2007;"F";"17.44";50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0
"278";2007;"F";"17.572";28;1;2;0;1;0;0;0;0;0;1;1;3;1;1;5;1;2;0;4;7;0;1;0;0;4;2;1;3;0;1;0;0;1;0;7;1
"279";2007;"F";"";2;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
"280";2006;"F";"18.623";26;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;2;2;0;0;0;0;0;0
"281";2007;"F";"17.539";42;2;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0
"282";2007;"M";"18.59";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"283";2006;"M";"18.757";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0
"284";2006;NA;"";4;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"285";2007;"F";"17.235";43;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;1;0
"286";2008;"F";"16.63";10;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"287";2007;"F";"17.473";3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"288";2008;"F";"16.802";4;3;3;2;0;0;0;0;1;0;2;1;2;0;1;4;7;1;0;6;11;0;0;0;0;9;1;1;1;0;2;0;0;0;0;0;0
"289";2006;"F";"19.206";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"290";2007;"M";"18.242";64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"291";2006;"F";"";33;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"292";2007;"F";"17.911";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"293";2008;"F";"16.728";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"294";2007;"F";"17.982";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"295";2007;"F";"17.952";0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0
"296";2008;"F";"16.293";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"297";2008;"F";"16.966";1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;5;1;2;0;2;0;0;0;2;0;0;2;1;2;0;0;0;1;0;0
"298";2008;"M";"16.597";588;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;1;1;0
"299";2007;"F";"17.372";12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
"300";2009;"F";"16.079";82;0;0;2;0;0;1;0;0;0;2;0;0;0;1;0;4;3;0;4;2;2;1;0;0;2;1;0;0;2;1;0;0;0;0;0;0
"301";2007;"M";"17.637";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
"302";2007;"F";"17.541";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"303";2006;"F";"18.842";38;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"304";2007;"M";"18.146";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"305";2009;"F";"16.46";55;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"306";2008;"F";"16.816";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0
"307";2008;NA;"";112;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"308";2008;"F";"";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"309";2009;"F";"15.778";50;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;2;0;0;1;0;1;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0
"310";2009;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"311";2008;"F";"16.914";14;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;4;0;0;0;0;0;0;0
"312";2008;"F";"";14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0
"313";2006;"F";"18.478";0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
